AmpId	primerId	amp	amps_nb	SequenceId	cluster	cluster_group	sequence	PositionInSequence	Length	count_I	count_II	count_III	count_IV	non_target_count
428940_7_amp_23	428940_7	23.0	31.0	Ia_24_14478C00037.1	Ia	I	24_14478C00037.1	24089.0	445.0	16.0	2.0	5.0	8.0	0
428940_7_amp_24	428940_7	24.0	31.0	Ia_25_17329C00056.1	Ia	I	25_17329C00056.1	22143.0	445.0	16.0	2.0	5.0	8.0	0
428940_7_amp_25	428940_7	25.0	31.0	Ia_26_17150C00053.1	Ia	I	26_17150C00053.1	21931.0	445.0	16.0	2.0	5.0	8.0	0
428940_7_amp_26	428940_7	26.0	31.0	Ia_27_19479C00006.1	Ia	I	27_19479C00006.1	68365.0	433.0	16.0	2.0	5.0	8.0	0
428940_7_amp_27	428940_7	27.0	31.0	Ia_28_14556C00005.1	Ia	I	28_14556C00005.1	52155.0	433.0	16.0	2.0	5.0	8.0	0
428940_7_amp_28	428940_7	28.0	31.0	Ia_29_19480C00008.1	Ia	I	29_19480C00008.1	120644.0	433.0	16.0	2.0	5.0	8.0	0
428940_7_amp_29	428940_7	29.0	31.0	Ia_30_6268C00063.1	Ia	I	30_6268C00063.1	12540.0	433.0	16.0	2.0	5.0	8.0	0
428940_7_amp_30	428940_7	30.0	31.0	Ia_31_6270C00011.1	Ia	I	31_6270C00011.1	141018.0	433.0	16.0	2.0	5.0	8.0	0
428940_7_amp_31	428940_7	31.0	31.0	I_3_22829C00090.2	I	I	3_22829C00090.2	9253.0	436.0	16.0	2.0	5.0	8.0	0
428940_8_amp_1	428940_8	1.0	31.0	III_11_6264C00020.1	III	III	11_6264C00020.1	69379.0	322.0	13.0	2.0	8.0	8.0	0
428940_8_amp_2	428940_8	2.0	31.0	III_12_6265C00013.1	III	III	12_6265C00013.1	101990.0	322.0	13.0	2.0	8.0	8.0	0
428940_8_amp_3	428940_8	3.0	31.0	III_13_6010C00010.1	III	III	13_6010C00010.1	290658.0	322.0	13.0	2.0	8.0	8.0	0
428940_8_amp_4	428940_8	4.0	31.0	III_14_1121.1	III	III	14_1121.1	7155540.0	322.0	13.0	2.0	8.0	8.0	0
428940_8_amp_5	428940_8	5.0	31.0	III_36_22311C00001.1	III	III	36_22311C00001.1	316361.0	322.0	13.0	2.0	8.0	8.0	0
428940_8_amp_6	428940_8	6.0	31.0	III_37_9940C00607.1	III	III	37_9940C00607.1	17398.0	322.0	13.0	2.0	8.0	8.0	0
428940_8_amp_7	428940_8	7.0	31.0	III_40_23543C00139.1	III	III	40_23543C00139.1	46040.0	322.0	13.0	2.0	8.0	8.0	0
428940_8_amp_8	428940_8	8.0	31.0	III_41_22826C00302.1	III	III	41_22826C00302.1	6052.0	322.0	13.0	2.0	8.0	8.0	0
428940_8_amp_9	428940_8	9.0	31.0	II_10_6272C00095.1	II	II	10_6272C00095.1	103575.0	322.0	13.0	2.0	8.0	8.0	0
428940_8_amp_10	428940_8	10.0	31.0	II_9_2088.2	II	II	9_2088.2	1235118.0	322.0	13.0	2.0	8.0	8.0	0
428940_8_amp_11	428940_8	11.0	31.0	IV_16_6263.1	IV	IV	16_6263.1	7502867.0	322.0	13.0	2.0	8.0	8.0	0
428940_8_amp_12	428940_8	12.0	31.0	IV_17_22599C00369.1	IV	IV	17_22599C00369.1	8870.0	322.0	13.0	2.0	8.0	8.0	0
428940_8_amp_13	428940_8	13.0	31.0	IV_18_22602C00023.1	IV	IV	18_22602C00023.1	11472.0	322.0	13.0	2.0	8.0	8.0	0
428940_8_amp_14	428940_8	14.0	31.0	IV_19_6271C00001.1	IV	IV	19_6271C00001.1	208459.0	322.0	13.0	2.0	8.0	8.0	0
428940_8_amp_15	428940_8	15.0	31.0	IV_20_6269C00009.1	IV	IV	20_6269C00009.1	643182.0	322.0	13.0	2.0	8.0	8.0	0
428940_8_amp_16	428940_8	16.0	31.0	IV_39_21414C00198.1	IV	IV	39_21414C00198.1	23658.0	322.0	13.0	2.0	8.0	8.0	0
428940_8_amp_17	428940_8	17.0	31.0	IV_7_22597C00011.1	IV	IV	7_22597C00011.1	75813.0	322.0	13.0	2.0	8.0	8.0	0
428940_8_amp_18	428940_8	18.0	31.0	IV_8_22598C00233.1	IV	IV	8_22598C00233.1	23662.0	322.0	13.0	2.0	8.0	8.0	0
428940_8_amp_19	428940_8	19.0	31.0	I_38_22827C00333.1	I	I	38_22827C00333.1	8050.0	322.0	13.0	2.0	8.0	8.0	0
428940_8_amp_20	428940_8	20.0	31.0	I_5_22828C00001.2	I	I	5_22828C00001.2	56361.0	322.0	13.0	2.0	8.0	8.0	0
428940_8_amp_21	428940_8	21.0	31.0	I_6_22825C00363.1	I	I	6_22825C00363.1	3288.0	322.0	13.0	2.0	8.0	8.0	0
428940_8_amp_22	428940_8	22.0	31.0	Ia_21_284.1	Ia	I	21_284.1	1321125.0	322.0	13.0	2.0	8.0	8.0	0
428940_8_amp_23	428940_8	23.0	31.0	Ia_22_14731C00061.1	Ia	I	22_14731C00061.1	8633.0	322.0	13.0	2.0	8.0	8.0	0
428940_8_amp_24	428940_8	24.0	31.0	Ia_27_19479C00006.1	Ia	I	27_19479C00006.1	68061.0	322.0	13.0	2.0	8.0	8.0	0
428940_8_amp_25	428940_8	25.0	31.0	Ia_28_14556C00005.1	Ia	I	28_14556C00005.1	52570.0	322.0	13.0	2.0	8.0	8.0	0
428940_8_amp_26	428940_8	26.0	31.0	Ia_29_19480C00008.1	Ia	I	29_19480C00008.1	121059.0	322.0	13.0	2.0	8.0	8.0	0
428940_8_amp_27	428940_8	27.0	31.0	Ia_30_6268C00063.1	Ia	I	30_6268C00063.1	12955.0	322.0	13.0	2.0	8.0	8.0	0
428940_8_amp_28	428940_8	28.0	31.0	Ia_31_6270C00011.1	Ia	I	31_6270C00011.1	141433.0	322.0	13.0	2.0	8.0	8.0	0
428940_8_amp_29	428940_8	29.0	31.0	Ic_32_1122.1	Ic	I	32_1122.1	830959.0	322.0	13.0	2.0	8.0	8.0	0
428940_8_amp_30	428940_8	30.0	31.0	Ic_33_6266C00002.1	Ic	I	33_6266C00002.1	62643.0	322.0	13.0	2.0	8.0	8.0	0
428940_8_amp_31	428940_8	31.0	31.0	I_3_22829C00090.2	I	I	3_22829C00090.2	9671.0	322.0	13.0	2.0	8.0	8.0	0
660_5_amp_1	660_5	1.0	35.0	III_11_6264C00002.1	III	III	11_6264C00002.1	463530.0	333.0	22.0	0.0	7.0	6.0	0
660_5_amp_2	660_5	2.0	35.0	III_13_6010C00003.1	III	III	13_6010C00003.1	447261.0	333.0	22.0	0.0	7.0	6.0	0
660_5_amp_3	660_5	3.0	35.0	III_14_1121.1	III	III	14_1121.1	6339436.0	333.0	22.0	0.0	7.0	6.0	0
660_5_amp_4	660_5	4.0	35.0	III_15_10759C00312.1	III	III	15_10759C00312.1	27766.0	333.0	22.0	0.0	7.0	6.0	0
660_5_amp_5	660_5	5.0	35.0	III_36_22311C00078.1	III	III	36_22311C00078.1	7335.0	333.0	22.0	0.0	7.0	6.0	0
660_5_amp_6	660_5	6.0	35.0	III_37_9940C00673.1	III	III	37_9940C00673.1	19464.0	333.0	22.0	0.0	7.0	6.0	0
660_5_amp_7	660_5	7.0	35.0	III_41_22826C00678.1	III	III	41_22826C00678.1	169.0	333.0	22.0	0.0	7.0	6.0	0
660_5_amp_8	660_5	8.0	35.0	IV_16_6263.1	IV	IV	16_6263.1	2389648.0	333.0	22.0	0.0	7.0	6.0	0
660_5_amp_9	660_5	9.0	35.0	IV_19_6271C00001.1	IV	IV	19_6271C00001.1	6847617.0	333.0	22.0	0.0	7.0	6.0	0
660_5_amp_10	660_5	10.0	35.0	IV_20_6269C00011.1	IV	IV	20_6269C00011.1	445819.0	333.0	22.0	0.0	7.0	6.0	0
660_5_amp_11	660_5	11.0	35.0	IV_39_21414C00082.1	IV	IV	39_21414C00082.1	5986.0	333.0	22.0	0.0	7.0	6.0	0
660_5_amp_12	660_5	12.0	35.0	IV_7_22597C00157.1	IV	IV	7_22597C00157.1	3266.0	333.0	22.0	0.0	7.0	6.0	0
660_5_amp_13	660_5	13.0	35.0	IV_8_22598C00094.1	IV	IV	8_22598C00094.1	13969.0	333.0	22.0	0.0	7.0	6.0	0
660_5_amp_14	660_5	14.0	35.0	I_1_22555C00009.1	I	I	1_22555C00009.1	80535.0	333.0	22.0	0.0	7.0	6.0	0
660_5_amp_15	660_5	15.0	35.0	I_2_22603C00031.1	I	I	2_22603C00031.1	52102.0	333.0	22.0	0.0	7.0	6.0	0
660_5_amp_16	660_5	16.0	35.0	I_35_18770C00020.1	I	I	35_18770C00020.1	82988.0	333.0	22.0	0.0	7.0	6.0	0
660_5_amp_17	660_5	17.0	35.0	I_38_22827C00033.1	I	I	38_22827C00033.1	21045.0	333.0	22.0	0.0	7.0	6.0	0
660_5_amp_18	660_5	18.0	35.0	I_4_22608C00003.1	I	I	4_22608C00003.1	122808.0	333.0	22.0	0.0	7.0	6.0	0
660_5_amp_19	660_5	19.0	35.0	I_5_22828C00011.2	I	I	5_22828C00011.2	110092.0	333.0	22.0	0.0	7.0	6.0	0
660_5_amp_20	660_5	20.0	35.0	I_6_22825C00176.1	I	I	6_22825C00176.1	5853.0	333.0	22.0	0.0	7.0	6.0	0
660_5_amp_21	660_5	21.0	35.0	Ia_21_284.1	Ia	I	21_284.1	2076423.0	333.0	22.0	0.0	7.0	6.0	0
660_5_amp_22	660_5	22.0	35.0	Ia_22_14731C00087.1	Ia	I	22_14731C00087.1	5484.0	333.0	22.0	0.0	7.0	6.0	0
660_5_amp_23	660_5	23.0	35.0	Ia_23_10528C00036.1	Ia	I	23_10528C00036.1	158.0	333.0	22.0	0.0	7.0	6.0	0
660_5_amp_24	660_5	24.0	35.0	Ia_24_14478C00095.1	Ia	I	24_14478C00095.1	2556.0	333.0	22.0	0.0	7.0	6.0	0
660_5_amp_25	660_5	25.0	35.0	Ia_25_17329C00076.1	Ia	I	25_17329C00076.1	16287.0	333.0	22.0	0.0	7.0	6.0	0
660_5_amp_26	660_5	26.0	35.0	Ia_26_17150C00075.1	Ia	I	26_17150C00075.1	16214.0	333.0	22.0	0.0	7.0	6.0	0
660_5_amp_27	660_5	27.0	35.0	Ia_27_19479C00008.1	Ia	I	27_19479C00008.1	32970.0	333.0	22.0	0.0	7.0	6.0	0
660_5_amp_28	660_5	28.0	35.0	Ia_28_14556C00168.1	Ia	I	28_14556C00168.1	5067.0	333.0	22.0	0.0	7.0	6.0	0
660_5_amp_29	660_5	29.0	35.0	Ia_29_19480C00017.1	Ia	I	29_19480C00017.1	5372.0	333.0	22.0	0.0	7.0	6.0	0
660_5_amp_30	660_5	30.0	35.0	Ia_30_6268C00053.1	Ia	I	30_6268C00053.1	145963.0	333.0	22.0	0.0	7.0	6.0	0
660_5_amp_31	660_5	31.0	35.0	Ia_31_6270C00001.1	Ia	I	31_6270C00001.1	117658.0	333.0	22.0	0.0	7.0	6.0	0
660_5_amp_32	660_5	32.0	35.0	Ic_32_1122.1	Ic	I	32_1122.1	1444865.0	333.0	22.0	0.0	7.0	6.0	0
660_5_amp_33	660_5	33.0	35.0	Ic_33_6266C00012.1	Ic	I	33_6266C00012.1	5387.0	333.0	22.0	0.0	7.0	6.0	0
660_5_amp_34	660_5	34.0	35.0	Ic_34_23503C00120.1	Ic	I	34_23503C00120.1	5387.0	333.0	22.0	0.0	7.0	6.0	0
660_5_amp_35	660_5	35.0	35.0	I_3_22829C00211.2	I	I	3_22829C00211.2	1545.0	333.0	22.0	0.0	7.0	6.0	0
660_7_amp_1	660_7	1.0	34.0	III_11_6264C00002.1	III	III	11_6264C00002.1	463483.0	382.0	22.0	0.0	9.0	3.0	0
660_7_amp_2	660_7	2.0	34.0	III_12_6265C00002.1	III	III	12_6265C00002.1	78376.0	382.0	22.0	0.0	9.0	3.0	0
660_7_amp_3	660_7	3.0	34.0	III_13_6010C00003.1	III	III	13_6010C00003.1	447259.0	382.0	22.0	0.0	9.0	3.0	0
660_7_amp_4	660_7	4.0	34.0	III_14_1121.1	III	III	14_1121.1	6339389.0	382.0	22.0	0.0	9.0	3.0	0
660_7_amp_5	660_7	5.0	34.0	III_15_10759C00312.1	III	III	15_10759C00312.1	27764.0	382.0	22.0	0.0	9.0	3.0	0
660_7_amp_6	660_7	6.0	34.0	III_36_22311C00078.1	III	III	36_22311C00078.1	7333.0	382.0	22.0	0.0	9.0	3.0	0
660_7_amp_7	660_7	7.0	34.0	III_37_9940C00673.1	III	III	37_9940C00673.1	19462.0	382.0	22.0	0.0	9.0	3.0	0
660_7_amp_8	660_7	8.0	34.0	III_40_23543C00114.1	III	III	40_23543C00114.1	31755.0	382.0	22.0	0.0	9.0	3.0	0
660_7_amp_9	660_7	9.0	34.0	III_41_22826C00678.1	III	III	41_22826C00678.1	122.0	382.0	22.0	0.0	9.0	3.0	0
660_7_amp_10	660_7	10.0	34.0	IV_17_22599C00362.1	IV	IV	17_22599C00362.1	36068.0	382.0	22.0	0.0	9.0	3.0	0
660_7_amp_11	660_7	11.0	34.0	IV_18_22602C00842.1	IV	IV	18_22602C00842.1	10327.0	382.0	22.0	0.0	9.0	3.0	0
660_7_amp_12	660_7	12.0	34.0	IV_19_6271C00001.1	IV	IV	19_6271C00001.1	6847570.0	382.0	22.0	0.0	9.0	3.0	0
660_7_amp_13	660_7	13.0	34.0	I_1_22555C00009.1	I	I	1_22555C00009.1	80533.0	382.0	22.0	0.0	9.0	3.0	0
660_7_amp_14	660_7	14.0	34.0	I_2_22603C00031.1	I	I	2_22603C00031.1	52055.0	382.0	22.0	0.0	9.0	3.0	0
660_7_amp_15	660_7	15.0	34.0	I_35_18770C00020.1	I	I	35_18770C00020.1	82986.0	382.0	22.0	0.0	9.0	3.0	0
660_7_amp_16	660_7	16.0	34.0	I_38_22827C00033.1	I	I	38_22827C00033.1	21043.0	382.0	22.0	0.0	9.0	3.0	0
660_7_amp_17	660_7	17.0	34.0	I_4_22608C00003.1	I	I	4_22608C00003.1	122761.0	382.0	22.0	0.0	9.0	3.0	0
660_7_amp_18	660_7	18.0	34.0	I_5_22828C00011.2	I	I	5_22828C00011.2	110045.0	382.0	22.0	0.0	9.0	3.0	0
660_7_amp_19	660_7	19.0	34.0	I_6_22825C00176.1	I	I	6_22825C00176.1	5806.0	382.0	22.0	0.0	9.0	3.0	0
660_7_amp_20	660_7	20.0	34.0	Ia_21_284.1	Ia	I	21_284.1	2076421.0	382.0	22.0	0.0	9.0	3.0	0
660_7_amp_21	660_7	21.0	34.0	Ia_22_14731C00087.1	Ia	I	22_14731C00087.1	5437.0	382.0	22.0	0.0	9.0	3.0	0
660_7_amp_22	660_7	22.0	34.0	Ia_23_10528C00036.1	Ia	I	23_10528C00036.1	111.0	382.0	22.0	0.0	9.0	3.0	0
660_7_amp_23	660_7	23.0	34.0	Ia_24_14478C00095.1	Ia	I	24_14478C00095.1	2509.0	382.0	22.0	0.0	9.0	3.0	0
660_7_amp_24	660_7	24.0	34.0	Ia_25_17329C00076.1	Ia	I	25_17329C00076.1	16285.0	382.0	22.0	0.0	9.0	3.0	0
660_7_amp_25	660_7	25.0	34.0	Ia_26_17150C00075.1	Ia	I	26_17150C00075.1	16212.0	382.0	22.0	0.0	9.0	3.0	0
660_7_amp_26	660_7	26.0	34.0	Ia_27_19479C00008.1	Ia	I	27_19479C00008.1	32923.0	382.0	22.0	0.0	9.0	3.0	0
660_7_amp_27	660_7	27.0	34.0	Ia_28_14556C00168.1	Ia	I	28_14556C00168.1	5065.0	382.0	22.0	0.0	9.0	3.0	0
660_7_amp_28	660_7	28.0	34.0	Ia_29_19480C00017.1	Ia	I	29_19480C00017.1	5370.0	382.0	22.0	0.0	9.0	3.0	0
660_7_amp_29	660_7	29.0	34.0	Ia_30_6268C00053.1	Ia	I	30_6268C00053.1	145916.0	382.0	22.0	0.0	9.0	3.0	0
660_7_amp_30	660_7	30.0	34.0	Ia_31_6270C00001.1	Ia	I	31_6270C00001.1	117656.0	382.0	22.0	0.0	9.0	3.0	0
660_7_amp_31	660_7	31.0	34.0	Ic_32_1122.1	Ic	I	32_1122.1	1444863.0	382.0	22.0	0.0	9.0	3.0	0
660_7_amp_32	660_7	32.0	34.0	Ic_33_6266C00012.1	Ic	I	33_6266C00012.1	5385.0	382.0	22.0	0.0	9.0	3.0	0
660_7_amp_33	660_7	33.0	34.0	Ic_34_23503C00120.1	Ic	I	34_23503C00120.1	5385.0	382.0	22.0	0.0	9.0	3.0	0
660_7_amp_34	660_7	34.0	34.0	I_3_22829C00211.2	I	I	3_22829C00211.2	1543.0	382.0	22.0	0.0	9.0	3.0	0
5429_3_amp_1	5429_3	1.0	23.0	III_11_6264C00035.1	III	III	11_6264C00035.1	60530.0	489.0	14.0	0.0	3.0	6.0	0
5429_3_amp_2	5429_3	2.0	23.0	III_12_6265C00014.1	III	III	12_6265C00014.1	162731.0	489.0	14.0	0.0	3.0	6.0	0
5429_3_amp_3	5429_3	3.0	23.0	III_40_23543C00058.1	III	III	40_23543C00058.1	211732.0	489.0	14.0	0.0	3.0	6.0	0
5429_3_amp_4	5429_3	4.0	23.0	IV_16_6263.1	IV	IV	16_6263.1	2102399.0	489.0	14.0	0.0	3.0	6.0	0
5429_3_amp_5	5429_3	5.0	23.0	IV_19_6271C00002.1	IV	IV	19_6271C00002.1	1138323.0	489.0	14.0	0.0	3.0	6.0	0
5429_3_amp_6	5429_3	6.0	23.0	IV_20_6269C00003.1	IV	IV	20_6269C00003.1	63474.0	489.0	14.0	0.0	3.0	6.0	0
5429_3_amp_7	5429_3	7.0	23.0	IV_39_21414C00195.1	IV	IV	39_21414C00195.1	85320.0	489.0	14.0	0.0	3.0	6.0	0
5429_3_amp_8	5429_3	8.0	23.0	IV_7_22597C00146.1	IV	IV	7_22597C00146.1	5837.0	489.0	14.0	0.0	3.0	6.0	0
5429_3_amp_9	5429_3	9.0	23.0	IV_8_22598C00083.1	IV	IV	8_22598C00083.1	13590.0	489.0	14.0	0.0	3.0	6.0	0
5429_3_amp_10	5429_3	10.0	23.0	I_2_22603C00134.1	I	I	2_22603C00134.1	4505.0	489.0	14.0	0.0	3.0	6.0	0
5429_3_amp_11	5429_3	11.0	23.0	I_38_22827C00341.1	I	I	38_22827C00341.1	3687.0	489.0	14.0	0.0	3.0	6.0	0
5429_3_amp_12	5429_3	12.0	23.0	I_5_22828C00029.2	I	I	5_22828C00029.2	59242.0	489.0	14.0	0.0	3.0	6.0	0
5429_3_amp_13	5429_3	13.0	23.0	I_6_22825C00393.1	I	I	6_22825C00393.1	3127.0	489.0	14.0	0.0	3.0	6.0	0
5429_3_amp_14	5429_3	14.0	23.0	Ia_21_284.1	Ia	I	21_284.1	5642316.0	489.0	14.0	0.0	3.0	6.0	0
5429_3_amp_15	5429_3	15.0	23.0	Ia_22_14731C00504.1	Ia	I	22_14731C00504.1	29.0	489.0	14.0	0.0	3.0	6.0	0
5429_3_amp_16	5429_3	16.0	23.0	Ia_27_19479C00037.1	Ia	I	27_19479C00037.1	12539.0	489.0	14.0	0.0	3.0	6.0	0
5429_3_amp_17	5429_3	17.0	23.0	Ia_28_14556C00043.1	Ia	I	28_14556C00043.1	7334.0	489.0	14.0	0.0	3.0	6.0	0
5429_3_amp_18	5429_3	18.0	23.0	Ia_29_19480C00040.1	Ia	I	29_19480C00040.1	58284.0	489.0	14.0	0.0	3.0	6.0	0
5429_3_amp_19	5429_3	19.0	23.0	Ia_30_6268C00110.1	Ia	I	30_6268C00110.1	17115.0	489.0	14.0	0.0	3.0	6.0	0
5429_3_amp_20	5429_3	20.0	23.0	Ia_31_6270C00039.1	Ia	I	31_6270C00039.1	60032.0	489.0	14.0	0.0	3.0	6.0	0
5429_3_amp_21	5429_3	21.0	23.0	Ic_32_1122.1	Ic	I	32_1122.1	3760657.0	489.0	14.0	0.0	3.0	6.0	0
5429_3_amp_22	5429_3	22.0	23.0	Ic_33_6266C00035.1	Ic	I	33_6266C00035.1	51414.0	489.0	14.0	0.0	3.0	6.0	0
5429_3_amp_23	5429_3	23.0	23.0	Ic_34_23503C00402.1	Ic	I	34_23503C00402.1	51564.0	489.0	14.0	0.0	3.0	6.0	0
5429_4_amp_1	5429_4	1.0	30.0	III_11_6264C00035.1	III	III	11_6264C00035.1	60533.0	487.0	21.0	0.0	3.0	6.0	0
5429_4_amp_2	5429_4	2.0	30.0	III_12_6265C00014.1	III	III	12_6265C00014.1	162734.0	487.0	21.0	0.0	3.0	6.0	0
5429_4_amp_3	5429_4	3.0	30.0	III_40_23543C00058.1	III	III	40_23543C00058.1	211735.0	487.0	21.0	0.0	3.0	6.0	0
5429_4_amp_4	5429_4	4.0	30.0	IV_16_6263.1	IV	IV	16_6263.1	2102402.0	487.0	21.0	0.0	3.0	6.0	0
5429_4_amp_5	5429_4	5.0	30.0	IV_19_6271C00002.1	IV	IV	19_6271C00002.1	1138322.0	487.0	21.0	0.0	3.0	6.0	0
5429_4_amp_6	5429_4	6.0	30.0	IV_20_6269C00003.1	IV	IV	20_6269C00003.1	63473.0	487.0	21.0	0.0	3.0	6.0	0
5429_4_amp_7	5429_4	7.0	30.0	IV_39_21414C00195.1	IV	IV	39_21414C00195.1	85323.0	487.0	21.0	0.0	3.0	6.0	0
5429_4_amp_8	5429_4	8.0	30.0	IV_7_22597C00146.1	IV	IV	7_22597C00146.1	5836.0	487.0	21.0	0.0	3.0	6.0	0
5429_4_amp_9	5429_4	9.0	30.0	IV_8_22598C00083.1	IV	IV	8_22598C00083.1	13589.0	487.0	21.0	0.0	3.0	6.0	0
5429_4_amp_10	5429_4	10.0	30.0	I_1_22555C00063.1	I	I	1_22555C00063.1	2756.0	487.0	21.0	0.0	3.0	6.0	0
5429_4_amp_11	5429_4	11.0	30.0	I_2_22603C00134.1	I	I	2_22603C00134.1	4508.0	487.0	21.0	0.0	3.0	6.0	0
5429_4_amp_12	5429_4	12.0	30.0	I_35_18770C00034.1	I	I	35_18770C00034.1	59594.0	487.0	21.0	0.0	3.0	6.0	0
5429_4_amp_13	5429_4	13.0	30.0	I_38_22827C00341.1	I	I	38_22827C00341.1	3690.0	487.0	21.0	0.0	3.0	6.0	0
5429_4_amp_14	5429_4	14.0	30.0	I_4_22608C00077.1	I	I	4_22608C00077.1	18196.0	487.0	21.0	0.0	3.0	6.0	0
5429_4_amp_15	5429_4	15.0	30.0	I_5_22828C00029.2	I	I	5_22828C00029.2	59245.0	487.0	21.0	0.0	3.0	6.0	0
5429_4_amp_16	5429_4	16.0	30.0	I_6_22825C00393.1	I	I	6_22825C00393.1	3126.0	487.0	21.0	0.0	3.0	6.0	0
5429_4_amp_17	5429_4	17.0	30.0	Ia_21_284.1	Ia	I	21_284.1	5642315.0	487.0	21.0	0.0	3.0	6.0	0
5429_4_amp_18	5429_4	18.0	30.0	Ia_22_14731C00504.1	Ia	I	22_14731C00504.1	32.0	487.0	21.0	0.0	3.0	6.0	0
5429_4_amp_19	5429_4	19.0	30.0	Ia_23_10528C00057.1	Ia	I	23_10528C00057.1	27001.0	487.0	21.0	0.0	3.0	6.0	0
5429_4_amp_20	5429_4	20.0	30.0	Ia_24_14478C00098.1	Ia	I	24_14478C00098.1	4768.0	487.0	21.0	0.0	3.0	6.0	0
5429_4_amp_21	5429_4	21.0	30.0	Ia_25_17329C00161.1	Ia	I	25_17329C00161.1	7206.0	487.0	21.0	0.0	3.0	6.0	0
5429_4_amp_22	5429_4	22.0	30.0	Ia_26_17150C00148.1	Ia	I	26_17150C00148.1	7054.0	487.0	21.0	0.0	3.0	6.0	0
5429_4_amp_23	5429_4	23.0	30.0	Ia_27_19479C00037.1	Ia	I	27_19479C00037.1	12538.0	487.0	21.0	0.0	3.0	6.0	0
5429_4_amp_24	5429_4	24.0	30.0	Ia_28_14556C00043.1	Ia	I	28_14556C00043.1	7333.0	487.0	21.0	0.0	3.0	6.0	0
5429_4_amp_25	5429_4	25.0	30.0	Ia_29_19480C00040.1	Ia	I	29_19480C00040.1	58287.0	487.0	21.0	0.0	3.0	6.0	0
5429_4_amp_26	5429_4	26.0	30.0	Ia_30_6268C00110.1	Ia	I	30_6268C00110.1	17118.0	487.0	21.0	0.0	3.0	6.0	0
5429_4_amp_27	5429_4	27.0	30.0	Ia_31_6270C00039.1	Ia	I	31_6270C00039.1	60035.0	487.0	21.0	0.0	3.0	6.0	0
5429_4_amp_28	5429_4	28.0	30.0	Ic_32_1122.1	Ic	I	32_1122.1	3760656.0	487.0	21.0	0.0	3.0	6.0	0
5429_4_amp_29	5429_4	29.0	30.0	Ic_33_6266C00035.1	Ic	I	33_6266C00035.1	51417.0	487.0	21.0	0.0	3.0	6.0	0
5429_4_amp_30	5429_4	30.0	30.0	Ic_34_23503C00402.1	Ic	I	34_23503C00402.1	51567.0	487.0	21.0	0.0	3.0	6.0	0
26777_1_amp_1	26777_1	1.0	8.0	III_14_1121.1	III	III	14_1121.1	391422.0	336.0	1.0	0.0	4.0	3.0	0
26777_1_amp_2	26777_1	2.0	8.0	III_36_22311C00004.1	III	III	36_22311C00004.1	164408.0	336.0	1.0	0.0	4.0	3.0	0
26777_1_amp_3	26777_1	3.0	8.0	III_37_9940C00515.1	III	III	37_9940C00515.1	22996.0	336.0	1.0	0.0	4.0	3.0	0
26777_1_amp_4	26777_1	4.0	8.0	III_41_22826C00279.1	III	III	41_22826C00279.1	7551.0	336.0	1.0	0.0	4.0	3.0	0
26777_1_amp_5	26777_1	5.0	8.0	IV_17_22599C00153.1	IV	IV	17_22599C00153.1	11943.0	336.0	1.0	0.0	4.0	3.0	0
26777_1_amp_6	26777_1	6.0	8.0	IV_18_22602C00517.1	IV	IV	18_22602C00517.1	8095.0	336.0	1.0	0.0	4.0	3.0	0
26777_1_amp_7	26777_1	7.0	8.0	IV_19_6271C00001.1	IV	IV	19_6271C00001.1	1871082.0	336.0	1.0	0.0	4.0	3.0	0
26777_1_amp_8	26777_1	8.0	8.0	I_5_22828C00012.2	I	I	5_22828C00012.2	40488.0	336.0	1.0	0.0	4.0	3.0	0
26777_2_amp_1	26777_2	1.0	14.0	III_14_1121.1	III	III	14_1121.1	391423.0	334.0	7.0	0.0	4.0	3.0	0
26777_2_amp_2	26777_2	2.0	14.0	III_36_22311C00004.1	III	III	36_22311C00004.1	164409.0	334.0	7.0	0.0	4.0	3.0	0
26777_2_amp_3	26777_2	3.0	14.0	III_37_9940C00515.1	III	III	37_9940C00515.1	22997.0	334.0	7.0	0.0	4.0	3.0	0
26777_2_amp_4	26777_2	4.0	14.0	III_41_22826C00279.1	III	III	41_22826C00279.1	7552.0	334.0	7.0	0.0	4.0	3.0	0
26777_2_amp_5	26777_2	5.0	14.0	IV_17_22599C00153.1	IV	IV	17_22599C00153.1	11944.0	334.0	7.0	0.0	4.0	3.0	0
26777_2_amp_6	26777_2	6.0	14.0	IV_18_22602C00517.1	IV	IV	18_22602C00517.1	8096.0	334.0	7.0	0.0	4.0	3.0	0
26777_2_amp_7	26777_2	7.0	14.0	IV_19_6271C00001.1	IV	IV	19_6271C00001.1	1871083.0	334.0	7.0	0.0	4.0	3.0	0
26777_2_amp_8	26777_2	8.0	14.0	I_38_22827C00288.1	I	I	38_22827C00288.1	9398.0	334.0	7.0	0.0	4.0	3.0	0
26777_2_amp_9	26777_2	9.0	14.0	I_5_22828C00012.2	I	I	5_22828C00012.2	40489.0	334.0	7.0	0.0	4.0	3.0	0
26777_2_amp_10	26777_2	10.0	14.0	I_6_22825C00340.1	I	I	6_22825C00340.1	552.0	334.0	7.0	0.0	4.0	3.0	0
26777_2_amp_11	26777_2	11.0	14.0	Ia_22_14731C00550.1	Ia	I	22_14731C00550.1	732.0	334.0	7.0	0.0	4.0	3.0	0
