AmpId	primerId	amp	amps_nb	SequenceId	cluster	cluster_group	sequence	PositionInSequence	Length	count_I	count_II	count_III	count_IV	non_target_count
555_4_amp_3	555_4	3.0	17.0	III_36_22311C00053.1	III	III	36_22311C00053.1	35212.0	385.0	6.0	0.0	5.0	6.0	0
555_4_amp_4	555_4	4.0	17.0	III_37_9940C00242.1	III	III	37_9940C00242.1	3972.0	385.0	6.0	0.0	5.0	6.0	0
555_4_amp_5	555_4	5.0	17.0	III_41_22826C00185.1	III	III	41_22826C00185.1	4681.0	385.0	6.0	0.0	5.0	6.0	0
555_4_amp_6	555_4	6.0	17.0	IV_16_6263.1	IV	IV	16_6263.1	1438109.0	385.0	6.0	0.0	5.0	6.0	0
555_4_amp_7	555_4	7.0	17.0	IV_19_6271C00002.1	IV	IV	19_6271C00002.1	38263.0	385.0	6.0	0.0	5.0	6.0	0
555_4_amp_8	555_4	8.0	17.0	IV_20_6269C00006.1	IV	IV	20_6269C00006.1	122352.0	385.0	6.0	0.0	5.0	6.0	0
555_4_amp_9	555_4	9.0	17.0	IV_39_21414C00270.1	IV	IV	39_21414C00270.1	17778.0	385.0	6.0	0.0	5.0	6.0	0
555_4_amp_10	555_4	10.0	17.0	IV_7_22597C00332.1	IV	IV	7_22597C00332.1	36099.0	385.0	6.0	0.0	5.0	6.0	0
555_4_amp_11	555_4	11.0	17.0	IV_8_22598C00067.1	IV	IV	8_22598C00067.1	17690.0	385.0	6.0	0.0	5.0	6.0	0
555_4_amp_12	555_4	12.0	17.0	I_6_22825C00274.1	I	I	6_22825C00274.1	2005.0	388.0	6.0	0.0	5.0	6.0	0
555_4_amp_13	555_4	13.0	17.0	Ia_21_284.1	Ia	I	21_284.1	6176842.0	388.0	6.0	0.0	5.0	6.0	0
555_4_amp_14	555_4	14.0	17.0	Ia_22_14731C00054.1	Ia	I	22_14731C00054.1	3812.0	388.0	6.0	0.0	5.0	6.0	0
555_4_amp_15	555_4	15.0	17.0	Ia_28_14556C00100.1	Ia	I	28_14556C00100.1	7463.0	388.0	6.0	0.0	5.0	6.0	0
555_4_amp_16	555_4	16.0	17.0	Ia_29_19480C00005.1	Ia	I	29_19480C00005.1	180295.0	388.0	6.0	0.0	5.0	6.0	0
555_4_amp_17	555_4	17.0	17.0	Ia_30_6268C00100.1	Ia	I	30_6268C00100.1	35693.0	388.0	6.0	0.0	5.0	6.0	0
555_5_amp_1	555_5	1.0	8.0	I_1_22555C00008.1	I	I	1_22555C00008.1	172173.0	467.0	8.0	0.0	0.0	0.0	0
555_5_amp_2	555_5	2.0	8.0	I_35_18770C00003.1	I	I	35_18770C00003.1	172211.0	467.0	8.0	0.0	0.0	0.0	0
555_5_amp_3	555_5	3.0	8.0	I_4_22608C00004.1	I	I	4_22608C00004.1	31589.0	467.0	8.0	0.0	0.0	0.0	0
555_5_amp_4	555_5	4.0	8.0	Ia_21_284.1	Ia	I	21_284.1	6176730.0	467.0	8.0	0.0	0.0	0.0	0
555_5_amp_5	555_5	5.0	8.0	Ia_24_14478C00007.1	Ia	I	24_14478C00007.1	15483.0	467.0	8.0	0.0	0.0	0.0	0
555_5_amp_6	555_5	6.0	8.0	Ia_25_17329C00180.1	Ia	I	25_17329C00180.1	31272.0	467.0	8.0	0.0	0.0	0.0	0
555_5_amp_7	555_5	7.0	8.0	Ia_26_17150C00166.1	Ia	I	26_17150C00166.1	52049.0	467.0	8.0	0.0	0.0	0.0	0
555_5_amp_8	555_5	8.0	8.0	Ia_29_19480C00005.1	Ia	I	29_19480C00005.1	180328.0	467.0	8.0	0.0	0.0	0.0	0
555_6_amp_1	555_6	1.0	7.0	I_6_22825C00274.1	I	I	6_22825C00274.1	1734.0	664.0	7.0	0.0	0.0	0.0	0
555_6_amp_2	555_6	2.0	7.0	Ia_21_284.1	Ia	I	21_284.1	6176571.0	664.0	7.0	0.0	0.0	0.0	0
555_6_amp_3	555_6	3.0	7.0	Ia_29_19480C00005.1	Ia	I	29_19480C00005.1	180290.0	664.0	7.0	0.0	0.0	0.0	0
555_6_amp_4	555_6	4.0	7.0	Ia_30_6268C00100.1	Ia	I	30_6268C00100.1	35688.0	664.0	7.0	0.0	0.0	0.0	0
555_6_amp_5	555_6	5.0	7.0	Ic_32_1122.1	Ic	I	32_1122.1	4195399.0	664.0	7.0	0.0	0.0	0.0	0
555_6_amp_6	555_6	6.0	7.0	Ic_33_6266C00008.1	Ic	I	33_6266C00008.1	112625.0	664.0	7.0	0.0	0.0	0.0	0
555_6_amp_7	555_6	7.0	7.0	Ic_34_23503C00011.1	Ic	I	34_23503C00011.1	18502.0	664.0	7.0	0.0	0.0	0.0	0
18538_5_amp_1	18538_5	1.0	13.0	IV_16_6263.1	IV	IV	16_6263.1	2851225.0	503.0	8.0	0.0	0.0	5.0	0
18538_5_amp_2	18538_5	2.0	13.0	IV_19_6271C00001.1	IV	IV	19_6271C00001.1	6456411.0	503.0	8.0	0.0	0.0	5.0	0
18538_5_amp_3	18538_5	3.0	13.0	IV_39_21414C00225.1	IV	IV	39_21414C00225.1	62576.0	503.0	8.0	0.0	0.0	5.0	0
18538_5_amp_4	18538_5	4.0	13.0	IV_7_22597C00273.1	IV	IV	7_22597C00273.1	52760.0	503.0	8.0	0.0	0.0	5.0	0
18538_5_amp_5	18538_5	5.0	13.0	IV_8_22598C00110.1	IV	IV	8_22598C00110.1	5583.0	503.0	8.0	0.0	0.0	5.0	0
18538_5_amp_6	18538_5	6.0	13.0	Ia_21_284.1	Ia	I	21_284.1	2331804.0	503.0	8.0	0.0	0.0	5.0	0
18538_5_amp_7	18538_5	7.0	13.0	Ia_23_10528C00052.1	Ia	I	23_10528C00052.1	6402.0	503.0	8.0	0.0	0.0	5.0	0
18538_5_amp_8	18538_5	8.0	13.0	Ia_27_19479C00005.1	Ia	I	27_19479C00005.1	94602.0	503.0	8.0	0.0	0.0	5.0	0
18538_5_amp_9	18538_5	9.0	13.0	Ia_30_6268C00050.1	Ia	I	30_6268C00050.1	70561.0	503.0	8.0	0.0	0.0	5.0	0
18538_5_amp_10	18538_5	10.0	13.0	Ia_31_6270C00004.1	Ia	I	31_6270C00004.1	48368.0	503.0	8.0	0.0	0.0	5.0	0
18538_5_amp_11	18538_5	11.0	13.0	Ic_32_1122.1	Ic	I	32_1122.1	1639942.0	503.0	8.0	0.0	0.0	5.0	0
18538_5_amp_12	18538_5	12.0	13.0	Ic_33_6266C00020.1	Ic	I	33_6266C00020.1	33094.0	503.0	8.0	0.0	0.0	5.0	0
18538_5_amp_13	18538_5	13.0	13.0	Ic_34_23503C00221.1	Ic	I	34_23503C00221.1	23410.0	503.0	8.0	0.0	0.0	5.0	0
22190_1_amp_1	22190_1	1.0	2.0	I_2_22603C00121.1	I	I	2_22603C00121.1	4109.0	483.0	2.0	0.0	0.0	0.0	0
22190_1_amp_2	22190_1	2.0	2.0	I_3_22829C00046.2	I	I	3_22829C00046.2	3328.0	483.0	2.0	0.0	0.0	0.0	0
22190_6_amp_1	22190_6	1.0	7.0	Ia_21_284.1	Ia	I	21_284.1	1204862.0	443.0	7.0	0.0	0.0	0.0	0
22190_6_amp_2	22190_6	2.0	7.0	Ia_22_14731C00021.1	Ia	I	22_14731C00021.1	4335.0	443.0	7.0	0.0	0.0	0.0	0
22190_6_amp_3	22190_6	3.0	7.0	Ia_23_10528C00021.1	Ia	I	23_10528C00021.1	46209.0	443.0	7.0	0.0	0.0	0.0	0
22190_6_amp_4	22190_6	4.0	7.0	Ia_27_19479C00004.1	Ia	I	27_19479C00004.1	50963.0	443.0	7.0	0.0	0.0	0.0	0
22190_6_amp_5	22190_6	5.0	7.0	Ia_28_14556C00004.1	Ia	I	28_14556C00004.1	22057.0	443.0	7.0	0.0	0.0	0.0	0
22190_6_amp_6	22190_6	6.0	7.0	Ia_29_19480C00008.1	Ia	I	29_19480C00008.1	237107.0	443.0	7.0	0.0	0.0	0.0	0
22190_6_amp_7	22190_6	7.0	7.0	Ia_31_6270C00008.1	Ia	I	31_6270C00008.1	67968.0	443.0	7.0	0.0	0.0	0.0	0
22190_7_amp_1	22190_7	1.0	9.0	III_12_6265C00005.1	III	III	12_6265C00005.1	7294.0	649.0	8.0	0.0	1.0	0.0	0
22190_7_amp_2	22190_7	2.0	9.0	Ia_21_284.1	Ia	I	21_284.1	1204860.0	649.0	8.0	0.0	1.0	0.0	0
22190_7_amp_3	22190_7	3.0	9.0	Ia_22_14731C00021.1	Ia	I	22_14731C00021.1	4131.0	649.0	8.0	0.0	1.0	0.0	0
22190_7_amp_4	22190_7	4.0	9.0	Ia_23_10528C00021.1	Ia	I	23_10528C00021.1	46005.0	649.0	8.0	0.0	1.0	0.0	0
22190_7_amp_5	22190_7	5.0	9.0	Ia_27_19479C00004.1	Ia	I	27_19479C00004.1	50759.0	649.0	8.0	0.0	1.0	0.0	0
22190_7_amp_6	22190_7	6.0	9.0	Ia_28_14556C00004.1	Ia	I	28_14556C00004.1	21853.0	649.0	8.0	0.0	1.0	0.0	0
22190_7_amp_7	22190_7	7.0	9.0	Ia_29_19480C00008.1	Ia	I	29_19480C00008.1	236903.0	649.0	8.0	0.0	1.0	0.0	0
22190_7_amp_8	22190_7	8.0	9.0	Ia_30_6268C00065.1	Ia	I	30_6268C00065.1	3196.0	649.0	8.0	0.0	1.0	0.0	0
22190_7_amp_9	22190_7	9.0	9.0	Ia_31_6270C00008.1	Ia	I	31_6270C00008.1	67966.0	649.0	8.0	0.0	1.0	0.0	0
817_1_amp_1	817_1	1.0	19.0	III_11_6264C00020.1	III	III	11_6264C00020.1	70567.0	610.0	14.0	0.0	5.0	0.0	0
817_1_amp_2	817_1	2.0	19.0	III_14_1121.1	III	III	14_1121.1	7154085.0	610.0	14.0	0.0	5.0	0.0	0
817_1_amp_3	817_1	3.0	19.0	III_36_22311C00001.1	III	III	36_22311C00001.1	317528.0	610.0	14.0	0.0	5.0	0.0	0
817_1_amp_4	817_1	4.0	19.0	III_37_9940C00607.1	III	III	37_9940C00607.1	15943.0	610.0	14.0	0.0	5.0	0.0	0
817_1_amp_5	817_1	5.0	19.0	III_41_22826C00302.1	III	III	41_22826C00302.1	4609.0	610.0	14.0	0.0	5.0	0.0	0
817_1_amp_6	817_1	6.0	19.0	I_1_22555C00024.1	I	I	1_22555C00024.1	56302.0	610.0	14.0	0.0	5.0	0.0	0
817_1_amp_7	817_1	7.0	19.0	I_2_22603C00008.1	I	I	2_22603C00008.1	61641.0	610.0	14.0	0.0	5.0	0.0	0
817_1_amp_8	817_1	8.0	19.0	I_35_18770C00015.1	I	I	35_18770C00015.1	56210.0	610.0	14.0	0.0	5.0	0.0	0
817_1_amp_9	817_1	9.0	19.0	I_4_22608C00027.1	I	I	4_22608C00027.1	25195.0	610.0	14.0	0.0	5.0	0.0	0
817_1_amp_10	817_1	10.0	19.0	I_5_22828C00001.2	I	I	5_22828C00001.2	54825.0	610.0	14.0	0.0	5.0	0.0	0
817_1_amp_11	817_1	11.0	19.0	I_6_22825C00363.1	I	I	6_22825C00363.1	4440.0	610.0	14.0	0.0	5.0	0.0	0
817_1_amp_12	817_1	12.0	19.0	Ia_22_14731C00061.1	Ia	I	22_14731C00061.1	7193.0	610.0	14.0	0.0	5.0	0.0	0
817_1_amp_13	817_1	13.0	19.0	Ia_24_14478C00037.1	Ia	I	24_14478C00037.1	24988.0	610.0	14.0	0.0	5.0	0.0	0
817_1_amp_14	817_1	14.0	19.0	Ia_25_17329C00056.1	Ia	I	25_17329C00056.1	23042.0	610.0	14.0	0.0	5.0	0.0	0
817_1_amp_15	817_1	15.0	19.0	Ia_26_17150C00053.1	Ia	I	26_17150C00053.1	22830.0	610.0	14.0	0.0	5.0	0.0	0
817_1_amp_16	817_1	16.0	19.0	Ia_27_19479C00006.1	Ia	I	27_19479C00006.1	69213.0	610.0	14.0	0.0	5.0	0.0	0
817_1_amp_17	817_1	17.0	19.0	Ia_28_14556C00005.1	Ia	I	28_14556C00005.1	51130.0	610.0	14.0	0.0	5.0	0.0	0
817_1_amp_18	817_1	18.0	19.0	Ia_30_6268C00063.1	Ia	I	30_6268C00063.1	11437.0	610.0	14.0	0.0	5.0	0.0	0
817_1_amp_19	817_1	19.0	19.0	Ia_31_6270C00011.1	Ia	I	31_6270C00011.1	139993.0	610.0	14.0	0.0	5.0	0.0	0
817_5_amp_1	817_5	1.0	19.0	III_11_6264C00020.1	III	III	11_6264C00020.1	70569.0	610.0	14.0	0.0	5.0	0.0	0
817_5_amp_2	817_5	2.0	19.0	III_14_1121.1	III	III	14_1121.1	7154083.0	610.0	14.0	0.0	5.0	0.0	0
817_5_amp_3	817_5	3.0	19.0	III_36_22311C00001.1	III	III	36_22311C00001.1	317530.0	610.0	14.0	0.0	5.0	0.0	0
817_5_amp_4	817_5	4.0	19.0	III_37_9940C00607.1	III	III	37_9940C00607.1	15941.0	610.0	14.0	0.0	5.0	0.0	0
817_5_amp_5	817_5	5.0	19.0	III_41_22826C00302.1	III	III	41_22826C00302.1	4607.0	610.0	14.0	0.0	5.0	0.0	0
817_5_amp_6	817_5	6.0	19.0	I_1_22555C00024.1	I	I	1_22555C00024.1	56304.0	610.0	14.0	0.0	5.0	0.0	0
817_5_amp_7	817_5	7.0	19.0	I_2_22603C00008.1	I	I	2_22603C00008.1	61639.0	610.0	14.0	0.0	5.0	0.0	0
817_5_amp_8	817_5	8.0	19.0	I_35_18770C00015.1	I	I	35_18770C00015.1	56212.0	610.0	14.0	0.0	5.0	0.0	0
817_5_amp_9	817_5	9.0	19.0	I_4_22608C00027.1	I	I	4_22608C00027.1	25193.0	610.0	14.0	0.0	5.0	0.0	0
817_5_amp_10	817_5	10.0	19.0	I_5_22828C00001.2	I	I	5_22828C00001.2	54823.0	610.0	14.0	0.0	5.0	0.0	0
817_5_amp_11	817_5	11.0	19.0	I_6_22825C00363.1	I	I	6_22825C00363.1	4442.0	610.0	14.0	0.0	5.0	0.0	0
817_5_amp_12	817_5	12.0	19.0	Ia_22_14731C00061.1	Ia	I	22_14731C00061.1	7191.0	610.0	14.0	0.0	5.0	0.0	0
817_5_amp_13	817_5	13.0	19.0	Ia_24_14478C00037.1	Ia	I	24_14478C00037.1	24990.0	610.0	14.0	0.0	5.0	0.0	0
817_5_amp_14	817_5	14.0	19.0	Ia_25_17329C00056.1	Ia	I	25_17329C00056.1	23044.0	610.0	14.0	0.0	5.0	0.0	0
817_5_amp_15	817_5	15.0	19.0	Ia_26_17150C00053.1	Ia	I	26_17150C00053.1	22832.0	610.0	14.0	0.0	5.0	0.0	0
817_5_amp_16	817_5	16.0	19.0	Ia_27_19479C00006.1	Ia	I	27_19479C00006.1	69215.0	610.0	14.0	0.0	5.0	0.0	0
817_5_amp_17	817_5	17.0	19.0	Ia_28_14556C00005.1	Ia	I	28_14556C00005.1	51128.0	610.0	14.0	0.0	5.0	0.0	0
817_5_amp_18	817_5	18.0	19.0	Ia_30_6268C00063.1	Ia	I	30_6268C00063.1	11435.0	610.0	14.0	0.0	5.0	0.0	0
817_5_amp_19	817_5	19.0	19.0	Ia_31_6270C00011.1	Ia	I	31_6270C00011.1	139991.0	610.0	14.0	0.0	5.0	0.0	0
817_15_amp_1	817_15	1.0	6.0	Ia_22_14731C00061.1	Ia	I	22_14731C00061.1	7200.0	502.0	6.0	0.0	0.0	0.0	0
817_15_amp_2	817_15	2.0	6.0	Ia_27_19479C00006.1	Ia	I	27_19479C00006.1	69314.0	502.0	6.0	0.0	0.0	0.0	0
817_15_amp_3	817_15	3.0	6.0	Ia_28_14556C00005.1	Ia	I	28_14556C00005.1	51137.0	502.0	6.0	0.0	0.0	0.0	0
817_15_amp_4	817_15	4.0	6.0	Ia_30_6268C00063.1	Ia	I	30_6268C00063.1	11444.0	502.0	6.0	0.0	0.0	0.0	0
817_15_amp_5	817_15	5.0	6.0	Ia_31_6270C00011.1	Ia	I	31_6270C00011.1	140000.0	502.0	6.0	0.0	0.0	0.0	0
817_15_amp_6	817_15	6.0	6.0	I_3_22829C00090.2	I	I	3_22829C00090.2	8127.0	502.0	6.0	0.0	0.0	0.0	0
817_18_amp_1	817_18	1.0	2.0	III_13_6010C00010.1	III	III	13_6010C00010.1	292400.0	605.0	1.0	0.0	1.0	0.0	0
817_18_amp_2	817_18	2.0	2.0	I_38_22827C00333.1	I	I	38_22827C00333.1	6034.0	605.0	1.0	0.0	1.0	0.0	0
817_19_amp_1	817_19	1.0	17.0	III_11_6264C00020.1	III	III	11_6264C00020.1	71112.0	422.0	7.0	0.0	8.0	2.0	0
817_19_amp_2	817_19	2.0	17.0	III_12_6265C00013.1	III	III	12_6265C00013.1	100092.0	422.0	7.0	0.0	8.0	2.0	0
817_19_amp_3	817_19	3.0	17.0	III_14_1121.1	III	III	14_1121.1	7153728.0	422.0	7.0	0.0	8.0	2.0	0
817_19_amp_4	817_19	4.0	17.0	III_15_10759C00391.1	III	III	15_10759C00391.1	21060.0	422.0	7.0	0.0	8.0	2.0	0
817_19_amp_5	817_19	5.0	17.0	III_36_22311C00001.1	III	III	36_22311C00001.1	318073.0	422.0	7.0	0.0	8.0	2.0	0
817_19_amp_6	817_19	6.0	17.0	III_37_9940C00607.1	III	III	37_9940C00607.1	15586.0	422.0	7.0	0.0	8.0	2.0	0
817_19_amp_7	817_19	7.0	17.0	III_40_23543C00139.1	III	III	40_23543C00139.1	47964.0	422.0	7.0	0.0	8.0	2.0	0
817_19_amp_8	817_19	8.0	17.0	III_41_22826C00302.1	III	III	41_22826C00302.1	4252.0	422.0	7.0	0.0	8.0	2.0	0
817_19_amp_9	817_19	9.0	17.0	IV_17_22599C00369.1	IV	IV	17_22599C00369.1	6911.0	422.0	7.0	0.0	8.0	2.0	0
817_19_amp_10	817_19	10.0	17.0	IV_18_22602C00023.1	IV	IV	18_22602C00023.1	9513.0	422.0	7.0	0.0	8.0	2.0	0
817_19_amp_11	817_19	11.0	17.0	I_6_22825C00363.1	I	I	6_22825C00363.1	4985.0	422.0	7.0	0.0	8.0	2.0	0
817_19_amp_12	817_19	12.0	17.0	Ia_21_284.1	Ia	I	21_284.1	1322846.0	422.0	7.0	0.0	8.0	2.0	0
817_19_amp_13	817_19	13.0	17.0	Ia_22_14731C00061.1	Ia	I	22_14731C00061.1	6836.0	422.0	7.0	0.0	8.0	2.0	0
817_19_amp_14	817_19	14.0	17.0	Ia_27_19479C00006.1	Ia	I	27_19479C00006.1	69758.0	422.0	7.0	0.0	8.0	2.0	0
817_19_amp_15	817_19	15.0	17.0	Ia_28_14556C00005.1	Ia	I	28_14556C00005.1	50773.0	422.0	7.0	0.0	8.0	2.0	0
817_19_amp_16	817_19	16.0	17.0	Ia_30_6268C00063.1	Ia	I	30_6268C00063.1	11080.0	422.0	7.0	0.0	8.0	2.0	0
817_19_amp_17	817_19	17.0	17.0	Ia_31_6270C00011.1	Ia	I	31_6270C00011.1	139636.0	422.0	7.0	0.0	8.0	2.0	0
79074_3_amp_1	79074_3	1.0	8.0	IV_17_22599C00134.1	IV	IV	17_22599C00134.1	36868.0	409.0	6.0	0.0	0.0	2.0	0
79074_3_amp_2	79074_3	2.0	8.0	IV_18_22602C00368.1	IV	IV	18_22602C00368.1	9428.0	409.0	6.0	0.0	0.0	2.0	0
79074_3_amp_3	79074_3	3.0	8.0	I_1_22555C00032.1	I	I	1_22555C00032.1	16004.0	412.0	6.0	0.0	0.0	2.0	0
79074_3_amp_4	79074_3	4.0	8.0	I_35_18770C00035.1	I	I	35_18770C00035.1	29034.0	412.0	6.0	0.0	0.0	2.0	0
79074_3_amp_5	79074_3	5.0	8.0	I_4_22608C00035.1	I	I	4_22608C00035.1	40493.0	412.0	6.0	0.0	0.0	2.0	0
79074_3_amp_6	79074_3	6.0	8.0	Ia_24_14478C00236.1	Ia	I	24_14478C00236.1	2173.0	412.0	6.0	0.0	0.0	2.0	0
79074_3_amp_7	79074_3	7.0	8.0	Ia_25_17329C00147.1	Ia	I	25_17329C00147.1	11152.0	412.0	6.0	0.0	0.0	2.0	0
79074_3_amp_8	79074_3	8.0	8.0	Ia_26_17150C00136.1	Ia	I	26_17150C00136.1	11221.0	412.0	6.0	0.0	0.0	2.0	0
79074_5_amp_1	79074_5	1.0	8.0	Ia_23_10528C00006.1	Ia	I	23_10528C00006.1	2031.0	571.0	8.0	0.0	0.0	0.0	0
79074_5_amp_2	79074_5	2.0	8.0	Ia_27_19479C00040.1	Ia	I	27_19479C00040.1	39752.0	571.0	8.0	0.0	0.0	0.0	0
79074_5_amp_3	79074_5	3.0	8.0	Ia_30_6268C00009.1	Ia	I	30_6268C00009.1	2014.0	571.0	8.0	0.0	0.0	0.0	0
79074_5_amp_4	79074_5	4.0	8.0	Ia_31_6270C00050.1	Ia	I	31_6270C00050.1	39739.0	571.0	8.0	0.0	0.0	0.0	0
79074_5_amp_5	79074_5	5.0	8.0	Ic_32_1122.1	Ic	I	32_1122.1	3417540.0	571.0	8.0	0.0	0.0	0.0	0
79074_5_amp_6	79074_5	6.0	8.0	Ic_33_6266C00025.1	Ic	I	33_6266C00025.1	52805.0	571.0	8.0	0.0	0.0	0.0	0
79074_5_amp_7	79074_5	7.0	8.0	Ic_34_23503C00360.1	Ic	I	34_23503C00360.1	16274.0	571.0	8.0	0.0	0.0	0.0	0
79074_5_amp_8	79074_5	8.0	8.0	I_3_22829C01195.2	I	I	3_22829C01195.2	1920.0	571.0	8.0	0.0	0.0	0.0	0
79074_6_amp_1	79074_6	1.0	8.0	Ia_23_10528C00006.1	Ia	I	23_10528C00006.1	2032.0	569.0	8.0	0.0	0.0	0.0	0
79074_6_amp_2	79074_6	2.0	8.0	Ia_27_19479C00040.1	Ia	I	27_19479C00040.1	39753.0	569.0	8.0	0.0	0.0	0.0	0
79074_6_amp_3	79074_6	3.0	8.0	Ia_30_6268C00009.1	Ia	I	30_6268C00009.1	2015.0	569.0	8.0	0.0	0.0	0.0	0
79074_6_amp_4	79074_6	4.0	8.0	Ia_31_6270C00050.1	Ia	I	31_6270C00050.1	39740.0	569.0	8.0	0.0	0.0	0.0	0
79074_6_amp_5	79074_6	5.0	8.0	Ic_32_1122.1	Ic	I	32_1122.1	3417541.0	569.0	8.0	0.0	0.0	0.0	0
79074_6_amp_6	79074_6	6.0	8.0	Ic_33_6266C00025.1	Ic	I	33_6266C00025.1	52806.0	569.0	8.0	0.0	0.0	0.0	0
79074_6_amp_7	79074_6	7.0	8.0	Ic_34_23503C00360.1	Ic	I	34_23503C00360.1	16275.0	569.0	8.0	0.0	0.0	0.0	0
79074_6_amp_8	79074_6	8.0	8.0	I_3_22829C01195.2	I	I	3_22829C01195.2	1921.0	569.0	8.0	0.0	0.0	0.0	0
7069_2_amp_1	7069_2	1.0	10.0	I_2_22603C00034.1	I	I	2_22603C00034.1	16914.0	618.0	10.0	0.0	0.0	0.0	0
7069_2_amp_2	7069_2	2.0	10.0	Ia_21_284.1	Ia	I	21_284.1	2310412.0	618.0	10.0	0.0	0.0	0.0	0
7069_2_amp_3	7069_2	3.0	10.0	Ia_24_14478C00020.1	Ia	I	24_14478C00020.1	3065.0	618.0	10.0	0.0	0.0	0.0	0
7069_2_amp_4	7069_2	4.0	10.0	Ia_25_17329C00097.1	Ia	I	25_17329C00097.1	9453.0	618.0	10.0	0.0	0.0	0.0	0
7069_2_amp_5	7069_2	5.0	10.0	Ia_26_17150C00090.1	Ia	I	26_17150C00090.1	29605.0	618.0	10.0	0.0	0.0	0.0	0
7069_2_amp_6	7069_2	6.0	10.0	Ia_27_19479C00005.1	Ia	I	27_19479C00005.1	73309.0	618.0	10.0	0.0	0.0	0.0	0
7069_2_amp_7	7069_2	7.0	10.0	Ia_29_19480C00024.1	Ia	I	29_19480C00024.1	75109.0	618.0	10.0	0.0	0.0	0.0	0
7069_2_amp_8	7069_2	8.0	10.0	Ia_30_6268C00050.1	Ia	I	30_6268C00050.1	94043.0	618.0	10.0	0.0	0.0	0.0	0
7069_2_amp_9	7069_2	9.0	10.0	Ia_31_6270C00004.1	Ia	I	31_6270C00004.1	27074.0	618.0	10.0	0.0	0.0	0.0	0
7069_2_amp_10	7069_2	10.0	10.0	I_3_22829C00690.2	I	I	3_22829C00690.2	2709.0	618.0	10.0	0.0	0.0	0.0	0
7069_4_amp_1	7069_4	1.0	18.0	III_11_6264C00002.1	III	III	11_6264C00002.1	344032.0	612.0	13.0	0.0	5.0	0.0	0
7069_4_amp_2	7069_4	2.0	18.0	III_13_6010C00002.1	III	III	13_6010C00002.1	453668.0	612.0	13.0	0.0	5.0	0.0	0
7069_4_amp_3	7069_4	3.0	18.0	III_14_1121.1	III	III	14_1121.1	6196029.0	612.0	13.0	0.0	5.0	0.0	0
7069_4_amp_4	7069_4	4.0	18.0	III_15_10759C00384.1	III	III	15_10759C00384.1	71983.0	612.0	13.0	0.0	5.0	0.0	0
7069_4_amp_5	7069_4	5.0	18.0	III_41_22826C00795.1	III	III	41_22826C00795.1	1964.0	612.0	13.0	0.0	5.0	0.0	0
7069_4_amp_6	7069_4	6.0	18.0	I_2_22603C00034.1	I	I	2_22603C00034.1	16913.0	612.0	13.0	0.0	5.0	0.0	0
7069_4_amp_7	7069_4	7.0	18.0	Ia_21_284.1	Ia	I	21_284.1	2310411.0	612.0	13.0	0.0	5.0	0.0	0
7069_4_amp_8	7069_4	8.0	18.0	Ia_24_14478C00020.1	Ia	I	24_14478C00020.1	3072.0	612.0	13.0	0.0	5.0	0.0	0
7069_4_amp_9	7069_4	9.0	18.0	Ia_25_17329C00097.1	Ia	I	25_17329C00097.1	9452.0	612.0	13.0	0.0	5.0	0.0	0
7069_4_amp_10	7069_4	10.0	18.0	Ia_26_17150C00090.1	Ia	I	26_17150C00090.1	29604.0	612.0	13.0	0.0	5.0	0.0	0
7069_4_amp_11	7069_4	11.0	18.0	Ia_27_19479C00005.1	Ia	I	27_19479C00005.1	73308.0	612.0	13.0	0.0	5.0	0.0	0
7069_4_amp_12	7069_4	12.0	18.0	Ia_29_19480C00024.1	Ia	I	29_19480C00024.1	75108.0	612.0	13.0	0.0	5.0	0.0	0
7069_4_amp_13	7069_4	13.0	18.0	Ia_30_6268C00050.1	Ia	I	30_6268C00050.1	94050.0	612.0	13.0	0.0	5.0	0.0	0
7069_4_amp_14	7069_4	14.0	18.0	Ia_31_6270C00004.1	Ia	I	31_6270C00004.1	27073.0	612.0	13.0	0.0	5.0	0.0	0
7069_4_amp_15	7069_4	15.0	18.0	Ic_32_1122.1	Ic	I	32_1122.1	1618204.0	612.0	13.0	0.0	5.0	0.0	0
7069_4_amp_16	7069_4	16.0	18.0	Ic_33_6266C00020.1	Ic	I	33_6266C00020.1	11338.0	612.0	13.0	0.0	5.0	0.0	0
7069_4_amp_17	7069_4	17.0	18.0	Ic_34_23503C00107.1	Ic	I	34_23503C00107.1	7188.0	612.0	13.0	0.0	5.0	0.0	0
7069_4_amp_18	7069_4	18.0	18.0	I_3_22829C00690.2	I	I	3_22829C00690.2	2716.0	612.0	13.0	0.0	5.0	0.0	0
7069_5_amp_1	7069_5	1.0	15.0	I_1_22555C00026.1	I	I	1_22555C00026.1	55599.0	622.0	15.0	0.0	0.0	0.0	0
7069_5_amp_2	7069_5	2.0	15.0	I_2_22603C00034.1	I	I	2_22603C00034.1	16911.0	622.0	15.0	0.0	0.0	0.0	0
7069_5_amp_3	7069_5	3.0	15.0	I_35_18770C00002.1	I	I	35_18770C00002.1	53413.0	622.0	15.0	0.0	0.0	0.0	0
7069_5_amp_4	7069_5	4.0	15.0	I_4_22608C00011.1	I	I	4_22608C00011.1	48950.0	622.0	15.0	0.0	0.0	0.0	0
7069_5_amp_5	7069_5	5.0	15.0	Ia_21_284.1	Ia	I	21_284.1	2310409.0	622.0	15.0	0.0	0.0	0.0	0
